,primaryMedia,primaryMaker,Title,Date,Classifications,Object number
36,,Gladys Nilsson,The Little Naturalist Field Trip,1993,Print,1996.68
37,,Gladys Nilsson,Plate Dancing in Carbondale,1984,Print,1996.69
38,,Vera Klement,Toll,1989,Print,1996.70
39,,Phyllis Bramson,The Exoticism of Seeing,1981,Print,1996.71
40,,Phyllis Bramson,A Flash of Spiritual Meaning,1981,Print,1996.72
41,,Seymour Rosofsky,R on a Bench,1979,Print,1996.73
42,,Barbara Rossi,Moon Meet May,1993,Print,1996.74
43,,Karl Wirsum,Dune Not For Saki,1991,Print,1996.75
44,,John Himmelfarb,Jongleurs' Dell,1992,Print,1996.76
45,,Isami Doi,Roof Scene,ca. 1937,Print,1996.77
46,,Edgar Imler,Tigre Pastoral,ca. 1937,Print,1996.78
47,,Louis Barlow,Chinese Refugees,ca. 1937,Print,1996.79
48,,Hyman Warsager,Prospect Park,ca. 1937,Print,1996.80
49,,Samuel Colman,Untitled [Swamp Landscape],ca. 1885,Print,1996.81
0,,Martin Lewis,Holocaust,1918,Print,1996.82
1,,Wayne Thiebaud,Untitled,1954,Print,1996.83
2,,Jan Saenredam,"Pluto and Proserpina, from the series Loves of the Gods",ca. 1600,Print,1996.84
3,,David Smith Corcos,Six Portraits,"1933, printed 1974",Print,1996.85
4,,June Leaf,Burlesque Dancer,1952,Print,1996.86
5,,Chema Cobo,Holy Joker from the portfolio Invisible Camouflage,1989,Print,1996.87.1
6,,Chema Cobo,Morning Moneyline from the portfolio Invisible Camouflage,1989,Print,1996.87.2
7,,Chema Cobo,In-Out from the portfolio Invisible Camouflage,1989,Print,1996.87.3
8,,Chema Cobo,Born to Entertain from the portfolio Invisible Camouflage,1989,Print,1996.87.4
9,,Chema Cobo,Place Your Tautology from the portfolio Invisible Camouflage,1989,Print,1996.87.5
10,,Myron Kozman,Abstraction #203,1940,Print,1996.88
11,,Prentiss Taylor,"Town of Scottsboro, from the portfolio Scottsboro",1932,Print,1996.89
12,,Todros Geller,Jewish Dancer,ca. 1930,Print,1997.1
13,,James Blanding Sloan,Ascetic,ca. 1925,Print,1997.2.1
14,,James Blanding Sloan,That Female Dream,ca. 1925,Print,1997.2.2
15,,James Blanding Sloan,Penalty of Genius,ca. 1928,Print,1997.2.3
16,,James Blanding Sloan,Rosary,1925,Print,1997.2.4
17,,Hieronymus Cock,The Holy Family with St. John the Baptist,ca. 1560,Print,1997.3
18,,Benton Spruance,Souvenir of Lidice,1942,Print,1997.4
19,,Bibiana Suarez,Una Pregunta de Honor,1994,Print,1997.5
20,,Werner Drewes,Abstraction No. 4,1934,Print,1997.6
21,,Stephen de Hospodar,Iron Moulder,ca. 1930,Print,1997.7
22,,Hyman Warsager,Washington Heights,1937,Print,1997.8
23,,Charles Surendorf,The Jungle,ca. 1939,Print,1997.9
24,,Clare Leighton,Breaking Camp,1931,Print,1997.10
25,,John Stockton De Martelly,Looking at the Sunshine,ca. 1935,Print,1997.11
26,,Richard Loving,Crux,1991,Print,1997.12.1
27,,Richard Loving,Crux,1991,Print,1997.12.2
28,,Richard Loving,Crux,1991,Print,1997.12.3
29,,Richard Loving,Crux,1991,Print,1997.12.4
30,,Richard Loving,Crux,1991,Print,1997.12.5
31,,Richard Loving,Crux,1991,Print,1997.12.6
32,,Richard Loving,Crux,1991,Print,1997.12.7
33,,Richard Loving,Crux,1991,Print,1997.12.8
34,,Grant Wood,Honorary Degree,1937,Print,1997.13
35,,Gordon Grant,Sand Fence,Date unknown,Print,1997.14
36,,Ernest Fiene,City Lights (Madison Square Park),1932,Print,1997.15
37,,Miguel Covarrubias,Mexican Street Scene,ca. 1940,Print,1997.16
38,,Thomas Hart Benton,Scene,ca. 1940,Print,1997.17
39,,Mervin Jules,Trio,ca. 1940,Print,1997.18
40,,Federico Castellon,Southwest Scene,ca. 1940,Print,1997.19
41,,Andre Derain,Couple au bord du Torrant,1912,Print,1997.20
42,,Alberto Beltron,Grinding Sugar Cane,ca. 1945,Print,1997.21.1
43,,Alberto Beltron,Untitled,ca. 1945,Print,1997.21.2
44,,Jesus Escobedo,Mexico,ca. 1948,Print,1997.22
45,,Myron Kozman,Abstraction #302,1941,Print,1997.24
46,,Wolfgang Paalen,Untitled,"1945, cast 1996",Sculpture,1997.27
47,,Henry Simon,Untitled (landscape),1921,Drawing,1997.28.1
48,,Henry Simon,B&K stage poster detail (cityscape with traffic cop),ca. 1930,Painting,1997.28.4
49,,Henry Simon,B&K stage poster detail (woman before window),1929,Painting,1997.28.5
0,,Henry Simon,Orchestra (or Stage Design),1929,Drawing,1997.28.7
1,,Henry Simon,Charcoal Stage Set,ca. 1930,Drawing,1997.28.8
2,,Henry Simon,Chicago,1931,Drawing,1997.28.9
3,,Henry Simon,Chicago Scene,1931,Drawing,1997.28.10
4,,Henry Simon,Stage Set Design (office scene),ca. 1932,Drawing,1997.28.11
5,,Henry Simon,Skyscrapers and Pedestrians,ca. 1932,Drawing,1997.28.12
6,,Henry Simon,Stage Set Design (Bethel Steel),ca. 1932,Drawing,1997.28.13
7,,Henry Simon,Stage Set Design (Window Watcher),ca. 1932,Drawing,1997.28.14
8,,Henry Simon,Norb in Tub,1932,Drawing,1997.28.15
9,,Henry Simon,Industrial Frankenstein (I),1932,Drawing,1997.28.17
10,,Henry Simon,Industrial Frankenstein (III),1933,Drawing,1997.28.18
11,,Henry Simon,Haile Selassie in Rome,1935,Drawing,1997.28.19
12,,Henry Simon,Bombing of Guernica,1937,Drawing,1997.28.20
13,,Henry Simon,Expect No Reward for Midwest Daily Record,1938,Drawing,1997.28.21
14,,Henry Simon,The Sword Act for Midwest Daily Record,1938,Drawing,1997.28.22
15,,Henry Simon,Women of Spain,1937,Print,1997.28.23
16,,Henry Simon,Women of Spain #2,1937,Print,1997.28.24
17,,Henry Simon,Untitled (Spanish Civil War),1937,Print,1997.28.25
18,,Henry Simon,No Pasaran,ca. 1937,Print,1997.28.26
19,,Henry Simon,People's Front,ca. 1937,Print,1997.28.27
20,,Henry Simon,Untitled (Demonstrators),1937,Print,1997.28.28
21,,Henry Simon,Miracle of Madrid,1937,Print,1997.28.29
22,,Henry Simon,The Ruling Spirit of Old Spain,1937,Print,1997.28.30
23,,Henry Simon,Forces of Destruction,1937,Print,1997.28.31
24,,Henry Simon,Spanish Civil War (Demolished Home),1939,Drawing,1997.28.32
25,,Henry Simon,Asturian Miners,ca. 1937,Print,1997.28.33
26,,Henry Simon,Steel and the Forces of Peace,1938,Print,1997.28.34
27,,Henry Simon,Homeless,ca. 1937,Print,1997.28.35
28,,Henry Simon,Banana Harvesting,1939,Painting,1997.28.36
29,,Henry Simon,Orange Harvesting,1939,Painting,1997.28.38
30,,Henry Simon,Fruits from the Earth,1939,Drawing,1997.28.39
31,,Henry Simon,"Tropical Fruits, mural sketch for Cook County Hospital",1939,Painting,1997.28.40a
32,,Henry Simon,"Tropical Fruits, mural sketch for Cook County Hospital",1939,Painting,1997.28.40b
33,,Henry Simon,Bishop McKendree and His Escorts at Lebanon,1940,Drawing,1997.28.41
34,,Henry Simon,Peter Akers Prophecy,1940,Drawing,1997.28.42
35,,Henry Simon,Old People,1940,Painting,1997.28.43
36,,Henry Simon,The Homeless,1940,Painting,1997.28.44
37,,Henry Simon,The Flood Scene,1940,Painting,1997.28.45
38,,Henry Simon,The Visiting Nurse,1940,Drawing,1997.28.47
39,,Henry Simon,Medical Care for Children,1940,Painting,1997.28.48
40,,Henry Simon,The Workers,1940,Drawing,1997.28.49
41,,Henry Simon,Conquistadors,1941,Painting,1997.28.50
42,,Henry Simon,De Anza Establishing San Francisco,1941,Painting,1997.28.51
43,,Henry Simon,Life at the Mission,1941,Painting,1997.28.52
44,,Henry Simon,The Bear Flag Revolution,1941,Painting,1997.28.53
45,,Henry Simon,Captain John Sutter Discovers Gold,1941,Painting,1997.28.54
46,,Henry Simon,"The Gold Rush, mural competition sketches for Rincon Annex Post Office in San Francisco",1941,Painting,1997.28.55
47,,Henry Simon,Civil War (detail),1941,Painting,1997.28.56
48,,Henry Simon,Dust Bowl,ca. 1939,Drawing,1997.28.58
49,,Henry Simon,John Henry,ca. 1940,Drawing,1997.28.59
0,,Henry Simon,Leather Stockings,1941,Drawing,1997.28.60
1,,Henry Simon,Jesse James,ca. 1942,Drawing,1997.28.61
2,,Henry Simon,Johnny Appleseed: Old Age,1942,Drawing,1997.28.62
3,,Henry Simon,Johnny Appleseed: End of the Journey,1942,Drawing,1997.28.63
4,,Henry Simon,P.T. Barnum,1942,Drawing,1997.28.64
5,,Henry Simon,Audubon,1942,Drawing,1997.28.65
6,,Henry Simon,Soul of Jonathan Chapman,1942,Print,1997.28.66
7,,Henry Simon,Untitled (Escape of Billy the Kid),ca. 1944,Print,1997.28.67
8,,Henry Simon,Untitled (Flight of Billy the Kid),ca. 1940,Drawing,1997.28.68
9,,Henry Simon,Capture of Billy the Kid,1944,Print,1997.28.69
10,,Henry Simon,Paul Bunyan and Babe,ca. 1944,Print,1997.28.70
11,,Henry Simon,History of Milwaukee,1940,Drawing,1997.28.71
12,,Henry Simon,"Pioneers, Over the Wilderness Road",1939,Print,1997.28.73
13,,Henry Simon,Landscape,1939,Drawing,1997.28.74
14,,Henry Simon,Untitled (battlefield),ca. 1939,Drawing,1997.28.75
15,,Henry Simon,Everything is Up in the Air,1942,Drawing,1997.28.76
16,,Henry Simon,Memorial,1942,Drawing,1997.28.77
17,,Henry Simon,Aviator,1942,Drawing,1997.28.79
18,,Henry Simon,Jesus in Abstract,1942,Drawing,1997.28.80
19,,Henry Simon,Aviator,ca. 1942,Drawing,1997.28.81
20,,Henry Simon,War Mask,1942,Drawing,1997.28.82
21,,Henry Simon,The Three Horsemen,1937,Print,1997.28.83
22,,Henry Simon,The Future Looks Dark,ca. 1945,Drawing,1997.28.84
23,,Henry Simon,Conflict (sketch for painting),ca. 1945,Drawing,1997.28.85
24,,Henry Simon,How to Cut Fowl of Carving the Bird,1946,Drawing,1997.28.86
25,,Henry Simon,Hand Writing on the Wall,ca. 1948,Drawing,1997.28.87
26,,Henry Simon,Aggressors,1948,Drawing,1997.28.88
27,,Henry Simon,Aggressors,1948,Drawing,1997.28.89
28,,Henry Simon,Untitled (Three Men on Street Corner),ca. 1960,Photograph,1997.28.92
29,,Henry Simon,Untitled (Café at Clark St. and Wacker Dr.),Date unknown,Photograph,1997.28.93
30,,Henry Simon,"Untitled (Playing at the Newberry Theater, 856 Clark St.)",ca. 1961,Photograph,1997.28.94
31,,Henry Simon,Untitled (State and Monroe Streets) (silhouetted figures),ca. 1965,Photograph,1997.28.95
32,,Henry Simon,Untitled (Wacker Drive and West Madison (old Chicago Daily News building in reflection)),ca. 1960,Photograph,1997.28.96
33,,Henry Simon,Untitled (Furniture Store on West Clayton near Wicker Park),ca. 1965,Photograph,1997.28.97
34,,Henry Simon,Untitled (Wacker Dr. and Jackson St. (bubbly reflections)),ca. 1965,Photograph,1997.28.98
35,,Henry Simon,Untitled (Near Wacker Dr. (model and building above)),ca. 1965,Photograph,1997.28.99
36,,Henry Simon,Untitled (Houses),ca. 1965,Photograph,1997.28.101
37,,Henry Simon,Untitled (Newsstand at NE corner of State and Randolph St.),ca. 1965,Photograph,1997.28.102
38,,Henry Simon,Untitled (Monroe St. looking West) [black man in suit reflected in window],ca. 1965,Photograph,1997.28.103
39,,Henry Simon,Untitled (NE corner of Madison and State St.) (store reflection of woman walking),ca. 1965,Photograph,1997.28.104
40,,Henry Simon,Untitled (Furniture Store near Wicker Park),ca. 1965,Photograph,1997.28.105
41,,Henry Simon,Untitled (N. Clark St.) (4 men on sidewalk),ca. 1965,Photograph,1997.28.106
42,,Henry Simon,Untitled (Workers on Truck),ca. 1965,Photograph,1997.28.107
43,,Henry Simon,Untitled (N. Clark St.) (image used on AIC exhibition announcement),ca. 1965,Photograph,1997.28.108
44,,Henry Simon,Untitled (Worker Eating Lunch),ca. 1960,Photograph,1997.28.109
45,,Henry Simon,Untitled (Surreal Reflections),ca. 1965,Photograph,1997.28.110
46,,Henry Simon,Untitled (Blind Musician),ca. 1960,Photograph,1997.28.111
47,,Henry Simon,Untitled (Men's Clothing Display),ca. 1965,Photograph,1997.28.112
48,,Henry Simon,Untitled (Henry in Fun-House Mirror with Boy),ca. 1965,Photograph,1997.28.114
49,,Henry Simon,Self-Portrait,1970,Drawing,1997.28.116
0,,Henry Simon,Driftwood or Black Sun,ca. 1950,Drawing,1997.28.117
1,,Henry Simon,Two Plants,1977,Drawing,1997.28.119
2,,Henry Simon,Untitled,1978,Drawing,1997.28.120
3,,Henry Simon,Untitled,1976,Drawing,1997.28.121
4,,Henry Simon,Tower with Three Windows from the Skyscraper Series,1976,Drawing,1997.28.122
5,,Henry Simon,Zecatares St. from Church Yard,1979,Drawing,1997.28.123
6,,Henry Simon,The Twins in Mexico,1979,Drawing,1997.28.124
7,,Henry Simon,Corner Fountain,1979,Drawing,1997.28.125
8,,Henry Simon,The Lovers and the Elders,1979,Drawing,1997.28.126
9,,Henry Simon,Untitled,1987,Drawing,1997.28.127
10,,Henry Simon,Untitled (recalling Norb in Tub),1987,Drawing,1997.28.128
11,,Henry Simon,Photograph of program design for B&K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.129
12,,Henry Simon,Photograph of program design for B&K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.130
13,,Henry Simon,Eve and the Mothers of Mankind,1939,Painting,1997.28.137
14,,Henry Simon,"Banana Blossoms, mural sketch for Cook County Hospital",1939,Painting,1997.28.138a
15,,Henry Simon,"Orange Blossoms, mural sketch for Cook County Hospital",1939,Painting,1997.28.138b
16,,Henry Simon,Untitled (tree grafting #88),1939,Painting,1997.28.139
17,,Henry Simon,Untitled (man with lemon crate #90),1939,Painting,1997.28.140
18,,Henry Simon,Untitled (crating oranges #91),1939,Painting,1997.28.141
19,,Henry Simon,Orange Harvester,1939,Painting,1997.28.142
20,,Henry Simon,Louis Pasteur,ca. 1939–41,Painting,1997.28.143
21,,Henry Simon,Louis Pasteur (I),1939,Drawing,1997.28.144
22,,Henry Simon,Louis Pasteur (II),1939,Drawing,1997.28.145
23,,Henry Simon,"Roentgen, Lister and Ehrlich",1939,Drawing,1997.28.146
24,,Henry Simon,Dr. Ehrlich (#606),1939,Drawing,1997.28.147
25,,Henry Simon,The Family and the Home,1940,Drawing,1997.28.148
26,,Henry Simon,The Family and the Home,1940,Painting,1997.28.149
27,,Henry Simon,The Flood Scene,1940,Drawing,1997.28.150
28,,Henry Simon,Old People,1940,Drawing,1997.28.152
29,,Henry Simon,The Workers (or SS-Employment),1940,Drawing,1997.28.153
30,,Henry Simon,Medical Care for Children,1940,Drawing,1997.28.154
31,,Henry Simon,The Homeless (or SS-Housing and Disaster),1940,Drawing,1997.28.155
32,,Henry Simon,Landing of the Spanish in America,1941-1942,Painting,1997.28.156
33,,Henry Simon,Landing of the Spanish in America ((Hist. of CA #2),ca. 1941,Drawing,1997.28.157
34,,Henry Simon,Spanish Landing in America (#63),1941,Drawing,1997.28.158
35,,Henry Simon,De Anza Expedition Resting,1941,Painting,1997.28.159
36,,Henry Simon,De Anza Expedition Resting (Hist. of CA #3),ca. 1941,Drawing,1997.28.160
37,,Henry Simon,Building the Mission,1941,Painting,1997.28.161
38,,Henry Simon,Building the Mission (Hist. of CA #5),ca. 1941,Drawing,1997.28.162
39,,Henry Simon,The Vigilantes and Fort Gunnysacks,1941,Painting,1997.28.163
40,,Henry Simon,"American Fur Trapper, mural competition sketch for Rincon Annex Post Office in San Francisco",1941,Painting,1997.28.164
41,,Henry Simon,"Russians Hunting Seals, mural competition sketch for Rincon Annex Post Office in San Francisco",1941,Painting,1997.28.165
42,,Henry Simon,Russians Hunting Seals and American Fur Trapper,ca. 1941,Drawing,1997.28.166
43,,Henry Simon,"Caballeros and Padre Trading with Yankees, mural competition sketch for Rincon Annex Post Office in San Francisco",1941,Painting,1997.28.167
44,,Henry Simon,Caballeros and Padre Trading with Yankees,ca. 1941,Drawing,1997.28.168
45,,Henry Simon,Life at the Mission (Hist. of CA #6),ca. 1941,Drawing,1997.28.169
46,,Henry Simon,The Bear Flag Revolution (Hist. of CA #8),ca. 1941,Drawing,1997.28.170
47,,Henry Simon,Captain John Sutter Discovers Gold (Hist. of CA #9),ca. 1941,Drawing,1997.28.171
48,,Henry Simon,The Gold Rush (Hist. of CA #10),ca. 1941,Drawing,1997.28.172
49,,Henry Simon,"Opening of the Stage Coach, Bret Harte and Mark Twain in Frisco and California in the Civil War (Hist. of CA #11)",1941,Drawing,1997.28.173
0,,Henry Simon,The Wright Brothers in Ohio (II),1941,Drawing,1997.28.174
1,,Henry Simon,Arkansas mural sketch,1942,Drawing,1997.28.175
2,,Henry Simon,Arkansas mural sketch,1942,Drawing,1997.28.176
3,,Henry Simon,Peter Akers Prophecy and Itinerant Preacher,ca. 1940,Drawing,1997.28.177
4,,Henry Simon,Peter Akers Prophecy,ca. 1940,Drawing,1997.28.178
5,,Henry Simon,"Itinerant Preacher, also called The Circuit Rider",ca. 1940,Drawing,1997.28.179
6,,Henry Simon,With Malice toward None,1941,Drawing,1997.28.180
7,,Joseph La Pine,Untitled (farm scene),ca. 1921,Drawing,1997.28.181
8,,Henry Simon,Eve (leaning on edge of couch),1929,Drawing,1997.28.182
9,Image Not Available for Photograph of program design for B&K in monochrome tempera colors on black paper,Henry Simon,Photograph of program design for B&K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.183
10,Image Not Available for Photograph of program design for B &K in monochrome tempera colors on black paper,Henry Simon,Photograph of program design for B &K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.184
11,Image Not Available for Photograph of program design for B &K in monochrome tempera colors on black paper,Henry Simon,Photograph of program design for B &K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.185
12,Image Not Available for Photograph of program design for B &K in monochrome tempera colors on black paper,Henry Simon,Photograph of program design for B &K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.186
13,Image Not Available for Photograph of program design for B&K in monochrome tempera colors on black paper,Henry Simon,Photograph of program design for B&K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.187
14,Image Not Available for Photograph of program design for B&K in monochrome tempera colors on black paper,Henry Simon,Photograph of program design for B&K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.188
15,Image Not Available for Photograph of program design for B &K in monochrome tempera colors on black paper,Henry Simon,Photograph of program design for B &K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.189
16,Image Not Available for Photograph of program design for B &K in monochrome tempera colors on black paper,Henry Simon,Photograph of program design for B &K in monochrome tempera colors on black paper,ca. 1930,Photograph,1997.28.190
17,,Henry Simon,B&K stage poster detail (jack in the box and friends),1929,Painting,1997.28.192
18,,Henry Simon,B&K stage poster detail (showgirl),ca. 1929,Painting,1997.28.193
19,,Henry Simon,B&K stage poster detail (cowboy),ca. 1929,Painting,1997.28.194
20,,Henry Simon,B&K stage poster detail #159 (woman in gown),ca. 1930,Painting,1997.28.195
21,,Henry Simon,Untitled (set design of club scene in urban area),ca. 1930,Drawing,1997.28.196
22,,Henry Simon,Untitled (Cain and Abel stage set),ca. 1929,Drawing,1997.28.197
23,,Henry Simon,Untitled (sketch for theater curtain),1948,Drawing,1997.28.198
24,,Henry Simon,Design for a Modern Stage Proscenium (or Stage Set #62),ca. 1930,Drawing,1997.28.199
25,,Henry Simon,"Marching Feet: Act I, Wall St. Office; Act II, Cuba; Act III, Interior of Pullman",ca. 1930,Drawing,1997.28.200
26,,Henry Simon,Untitled (bird form),ca. 1940,Painting,1997.28.201
27,,Henry Simon,Abstract no. 360,1942,Drawing,1997.28.202
28,,Henry Simon,The Classic Period #1,1932,Painting,1997.28.203
29,,Henry Simon,Among the Ruins or The Classic Period #3,1932,Painting,1997.28.204
30,,Henry Simon,The Classic Period #4,1932,Painting,1997.28.205
31,,Henry Simon,Chicago Industrial Scene: Near Northwest Side,1939,Painting,1997.28.206
32,,Henry Simon,Humboldt Park,1939,Drawing,1997.28.207
33,,Henry Simon,Flood,ca. 1939,Painting,1997.28.208
34,,Henry Simon,Adam,1943,Drawing,1997.28.209
35,,Henry Simon,Untitled (three fish) (verso: untitled pastel image),1987,Drawing,1997.28.210
36,,Henry Simon,Untitled (still-life),1988,Drawing,1997.28.211
37,,Henry Simon,N.Y. East Side (stage design),ca. 1932,Drawing,1997.28.212
38,,Henry Simon,Green Pastures (four stage designs),ca. 1930,Painting,1997.28.213
39,,Henry Simon,Industrial Frankenstein (II),1932,Drawing,1997.28.214
40,,Henry Simon,Dog in the Manger for Midwest Daily Record,1938,Drawing,1997.28.215
41,,Henry Simon,World Youth Congress for Midwest Daily Record,1938,Drawing,1997.28.216
42,,Henry Simon,Untitled,ca. 1935,Drawing,1997.28.217
43,,Henry Simon,Self-Portrait,1933,Drawing,1997.28.218
44,,Henry Simon,Untitled (Henry Simon),ca. 1939,Drawing,1997.28.219
45,,Henry Simon,"Frontispiece design for American Folklore Collection, triptych",ca. 1940,(not assigned),1997.28.220
46,,Henry Simon,Joe Magarac,ca. 1940,Drawing,1997.28.221
47,,Henry Simon,"John Henry, Paul Bunyan and Joe Magarac",1941,Drawing,1997.28.222
48,,Henry Simon,Leather Stockings,ca. 1941,Drawing,1997.28.223
49,,Henry Simon,Wilderness Road (#29),ca. 1940,Drawing,1997.28.224
0,,Henry Simon,Flight of Billy the Kid (#106),1940,Drawing,1997.28.225
1,,Henry Simon,Jesse James,ca. 1940,Drawing,1997.28.228
2,,Henry Simon,Paul Bunyon (with beard) and Babe,ca. 1940,Drawing,1997.28.229
3,,Henry Simon,Paul Bunyon (as African-American),ca. 1940,Drawing,1997.28.230
4,,Henry Simon,St. Horatio Alger,ca. 1940,Drawing,1997.28.231
5,,Henry Simon,"Johnny Appleseed: Start of the Journey, Receiving Divine Inspiration, as Old Man",1940,Drawing,1997.28.232
6,,Henry Simon,Johnny Appleseed Trilogy (sketch for a mural),ca. 1940,Drawing,1997.28.233
7,,Henry Simon,Audubon (sketch for mural),ca. 1941,Drawing,1997.28.234
8,,Henry Simon,Aviator (#122),ca. 1942,Drawing,1997.28.235
9,,Henry Simon,Aviator,ca. 1942,Drawing,1997.28.236
10,,Henry Simon,Untitled (masks),ca. 1940,Drawing,1997.28.237
11,,Henry Simon,Untitled (masks),ca. 1940,Drawing,1997.28.238
12,,Henry Simon,Composition,1942,Drawing,1997.28.239
13,,Henry Simon,"Wrestlers #1, from the series Wrestlers",1948,Drawing,1997.28.240
14,,Henry Simon,Aggressors (repr. On cover of Masses and Mainstream),1948,Drawing,1997.28.241
15,,Henry Simon,Aggressors or Wrong Road to Heaven,ca. 1948,Drawing,1997.28.242
16,,Henry Simon,Untitled (related to the Reading the News gouache),ca. 1937,Print,1997.28.243
17,,Henry Simon,Women of Spain #2,1937,Drawing,1997.28.244
18,,Henry Simon,No Pasaran,ca. 1937,Print,1997.28.245
19,,Henry Simon,Asturian Miners,ca. 1937,Print,1997.28.246
20,,Henry Simon,Ohio River Rampage,1938,Print,1997.28.247
21,,Henry Simon,Humboldt Park,1938,Print,1997.28.248
22,,Henry Simon,Pioneers Clearing the Road,1939,Print,1997.28.249
23,,Henry Simon,St. Horatio Alger,1941,Print,1997.28.250
